question_id,db_id,sql,difficulty,runtime_s,n_tokens,query_length,n_joins,n_tables_approx,n_where_predicates,has_group_by,has_order_by,has_having,has_distinct,has_limit,has_union,n_subqueries,has_subquery,max_nesting_depth,n_count,n_sum,n_avg,n_max,n_min,n_aggregations,has_between,has_in_clause,has_like,has_exists,has_correlated_subquery,label,label_binary,schema_n_tables,schema_total_rows,schema_max_table_rows,schema_total_indexes,schema_index_coverage,schema_log_total_rows,log_runtime
587,codebase_community,"SELECT AVG(T2.ViewCount), T2.Title, T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T2.Id = T1.PostId  WHERE T2.Tags = '<humor>' GROUP BY T2.Title, T1.Text",moderate,0.5781255000038072,25,161,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,slow,1,,,,,,,-0.5479643058443711
595,codebase_community,SELECT T2.UserId FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T3.ViewCount >= 1000 GROUP BY T2.UserId HAVING COUNT(DISTINCT T2.PostHistoryTypeId) = 1,moderate,1.918015500006732,36,221,2,3,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,0.6512910577668263
604,codebase_community,"SELECT AVG(T1.UpVotes), AVG(T1.Age) FROM users AS T1 INNER JOIN ( SELECT OwnerUserId, COUNT(*) AS post_count FROM posts GROUP BY OwnerUserId HAVING post_count > 10) AS T2 ON T1.Id = T2.OwnerUserId",moderate,0.508978500001831,30,196,1,2,0,1,0,1,0,0,0,1,1,2,1,0,2,0,0,3,0,0,0,0,0,slow,1,,,,,,,-0.6753495030057958
633,codebase_community,SELECT T2.PostId FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T1.DisplayName = 'slashnick' ORDER BY T3.AnswerCount DESC LIMIT 1,moderate,1.6092152000055648,34,199,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.47574660673964203
634,codebase_community,SELECT T1.DisplayName FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T1.DisplayName = 'Harvey Motulsky' OR T1.DisplayName = 'Noah Snyder' GROUP BY T1.DisplayName ORDER BY SUM(T3.ViewCount) DESC LIMIT 1,challenging,2.782936100004008,43,271,2,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,1.0235065214479573
637,codebase_community,SELECT T3.Tags FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId WHERE T1.DisplayName = 'Mark Meckes' AND T3.CommentCount = 0,moderate,1.5017033999902196,33,186,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.40660006379570796
639,codebase_community,"SELECT CAST(SUM(IIF(T3.TagName = 'r', 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN tags AS T3 ON T3.ExcerptPostId = T2.PostId WHERE T1.DisplayName = 'Community'",challenging,1.4394595999910962,38,230,2,3,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,0.3642677653696185
640,codebase_community,"SELECT SUM(IIF(T1.DisplayName = 'Mornington', T3.ViewCount, 0)) - SUM(IIF(T1.DisplayName = 'Amos', T3.ViewCount, 0)) AS diff FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId",moderate,3.3468591999990167,36,235,2,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,1.2080223538208776
678,codebase_community,"SELECT T2.Id, T2.Title FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.DisplayName = 'Harvey Motulsky' ORDER BY T2.ViewCount DESC LIMIT 1",simple,1.1145909000042593,27,164,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.10848743175989438
682,codebase_community,"SELECT T2.OwnerUserId, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T1.CreationDate) = '2010' ORDER BY T2.FavoriteCount DESC LIMIT 1",moderate,0.7190899999986868,27,189,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.32976875524393645
683,codebase_community,"SELECT CAST(SUM(IIF(STRFTIME('%Y', T2.CreaionDate) = '2011' AND T1.Reputation > 1000, 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId",moderate,1.2885911999910604,30,188,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,0.25354952857527796
685,codebase_community,"SELECT T2.ViewCount, T3.DisplayName FROM postHistory AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id INNER JOIN users AS T3 ON T2.LastEditorUserId = T3.Id WHERE T1.Text = 'Computer Game Datasets'",moderate,1.7574027000082424,31,197,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.5638369804436483
687,codebase_community,SELECT COUNT(T2.Id) FROM posts AS T1 INNER JOIN comments AS T2 ON T1.Id = T2.PostId GROUP BY T1.Id ORDER BY T1.Score DESC LIMIT 1,simple,1.6173034999956144,24,129,1,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,0.48076025623920393
694,codebase_community,"SELECT T3.Text, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId INNER JOIN comments AS T3 ON T2.Id = T3.PostId WHERE T2.Title = 'Analysing wind data with R' ORDER BY T1.CreationDate DESC LIMIT 10",moderate,1.2639001999923494,39,228,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.2342023369052449
704,codebase_community,"SELECT ExcerptPostId, WikiPostId FROM tags WHERE TagName = 'sample'",simple,0.0002870999887818,9,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-8.155680009911446
707,codebase_community,SELECT Text FROM comments WHERE PostId IN ( SELECT Id FROM posts WHERE ViewCount BETWEEN 100 AND 150 ) ORDER BY Score DESC LIMIT 1,moderate,0.7450356000044849,25,130,0,1,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,slow,1,,,,,,,-0.2943232765033365
710,codebase_community,SELECT COUNT(T1.id) FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.CommentCount = 1 AND T2.Score = 0,simple,0.6245034000021406,23,126,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,-0.47079850507241316
345,card_games,SELECT DISTINCT T2.status FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.type = 'Artifact' AND T2.format = 'vintage' AND T1.side IS NULL,moderate,0.8282417000009445,28,164,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.18845025898008944
346,card_games,"SELECT T1.id, T1.artist FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Legal' AND T2.format = 'commander' AND (T1.power IS NULL OR T1.power = '*')",moderate,1.8231155999965267,32,184,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.6005469056424781
347,card_games,"SELECT T1.id, T2.text, T1.hasContentWarning FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Stephen Daniele'",moderate,0.8054993999976432,22,142,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.21629282124726848
349,card_games,"SELECT T1.name, T1.artist, T1.isPromo FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.isPromo = 1 AND T1.artist = (SELECT artist FROM cards WHERE isPromo = 1 GROUP BY artist HAVING COUNT(DISTINCT uuid) = (SELECT MAX(count_uuid) FROM ( SELECT COUNT(DISTINCT uuid) AS count_uuid FROM cards WHERE isPromo = 1 GROUP BY artist ))) LIMIT 1",moderate,0.7635487000079593,60,357,1,2,2,1,0,1,1,1,0,3,1,4,2,0,0,1,0,3,0,0,0,0,1,slow,1,,,,,,,-0.26977837114747716
352,card_games,SELECT CAST(SUM(CASE WHEN T2.language = 'Chinese Simplified' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid,moderate,0.6324678000091808,31,177,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,-0.4581259687527668
366,card_games,SELECT T2.format FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.name = 'Benalish Knight',simple,1.0434630000090692,20,116,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.042544989320541036
371,card_games,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.isStorySpotlight = 1,challenging,0.8137035999970976,34,195,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,-0.2061591070579032
383,card_games,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.status = 'Banned' AND T1.borderColor = 'white',simple,0.6021821000031196,23,141,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,-0.507195387715172
391,card_games,SELECT DISTINCT T1.name FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.originalType = 'Artifact' AND T1.colors = 'B',moderate,1.403850299990154,24,146,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.33921867598024646
407,card_games,"SELECT T1.subtypes, T1.supertypes FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T2.language = 'German' AND T1.subtypes IS NOT NULL AND T1.supertypes IS NOT NULL",moderate,0.8061226999998325,30,188,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.21551931481140157
409,card_games,SELECT COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid INNER JOIN rulings AS T3 ON T1.uuid = T3.uuid WHERE T2.format = 'premodern' AND T3.text = 'This is a triggered mana ability.' AND T1.Side IS NULL,moderate,0.9463117999985116,41,231,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1,,,,,,,-0.05518316592875376
412,card_games,SELECT name FROM foreign_data WHERE uuid IN ( SELECT uuid FROM cards WHERE types = 'Creature' AND layout = 'normal' AND borderColor = 'black' AND artist = 'Matthew D. Wilson' ) AND language = 'French',moderate,1.794168600012199,35,200,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,slow,1,,,,,,,0.5845417391606768
415,card_games,SELECT CAST(SUM(CASE WHEN T1.hasContentWarning = 0 THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T2.format = 'commander' AND T2.status = 'Legal',challenging,0.7182667000015499,38,219,1,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,-0.330914330433692
416,card_games,SELECT CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(T1.id) FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T1.uuid = T2.uuid WHERE T1.power IS NULL OR T1.power = '*',challenging,0.8943486999924062,38,206,1,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1,,,,,,,-0.11165953512206114
427,card_games,SELECT T2.language FROM sets AS T1 INNER JOIN set_translations AS T2 ON T1.code = T2.setCode WHERE T1.mcmName = 'Archenemy' AND T2.setCode = 'ARC',moderate,0.0004171999898971,23,146,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-7.78194485905362
474,card_games,SELECT COUNT(T1.id) FROM sets AS T1 INNER JOIN set_translations AS T2 ON T2.setCode = T1.code WHERE T2.translation IS NOT NULL AND T1.baseSetSize < 100 AND T2.language = 'Italian',moderate,0.00081759999739,28,179,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0,,,,,,,-7.109137341707104
480,card_games,SELECT T2.flavorText FROM cards AS T1 INNER JOIN foreign_data AS T2 ON T2.uuid = T1.uuid WHERE T1.name = 'Ancestor''s Chosen' AND T2.language = 'Italian',moderate,1.0110354000062216,24,153,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.010974954268278226
483,card_games,SELECT DISTINCT T1.text FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian',moderate,0.9826678000099492,33,192,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.01748416100727222
484,card_games,SELECT T2.name FROM foreign_data AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid INNER JOIN sets AS T3 ON T3.code = T2.setCode WHERE T3.name = 'Coldsnap' AND T1.language = 'Italian' ORDER BY T2.convertedManaCost DESC,moderate,0.827327899998636,36,218,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.18955416919335566
528,card_games,"SELECT DISTINCT T2.name , CASE WHEN T1.status = 'Legal' THEN T1.format ELSE NULL END FROM legalities AS T1 INNER JOIN cards AS T2 ON T2.uuid = T1.uuid WHERE T2.setCode IN ( SELECT code FROM sets WHERE name = 'Hour of Devastation' )",challenging,1.6647239000012632,42,231,1,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,slow,1,,,,,,,0.5096592838567178
530,card_games,"SELECT DISTINCT T1.frameVersion, T1.name , IIF(T2.status = 'Banned', T1.name, 'NO') FROM cards AS T1 INNER JOIN legalities AS T2 ON T1.uuid = T2.uuid WHERE T1.artist = 'Allen Williams'",moderate,1.1511970999999903,28,184,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,0.14080235747734623
198,toxicology,"SELECT AVG(single_bond_count) FROM (SELECT T3.molecule_id, COUNT(T1.bond_type) AS single_bond_count FROM bond AS T1  INNER JOIN atom AS T2 ON T1.molecule_id = T2.molecule_id INNER JOIN molecule AS T3 ON T3.molecule_id = T2.molecule_id WHERE T1.bond_type = '-' AND T3.label = '+' GROUP BY T3.molecule_id) AS subquery",challenging,0.7038226000004215,43,315,2,3,2,1,0,0,0,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,0,slow,1,,,,,,,-0.35122894321433046
213,toxicology,SELECT T1.bond_type FROM bond AS T1 INNER JOIN connected AS T2 ON T1.bond_id = T2.bond_id WHERE T2.atom_id = 'TR004_8' AND T2.atom_id2 = 'TR004_20' OR T2.atom_id2 = 'TR004_8' AND T2.atom_id = 'TR004_20',moderate,0.0003004000027431,31,202,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-8.110395628942802
227,toxicology,"SELECT ROUND(CAST(COUNT(CASE WHEN T.label = '+' THEN T.molecule_id ELSE NULL END) AS REAL) * 100 / COUNT(T.molecule_id),3) FROM molecule t",simple,0.0001863000070443,20,138,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,fast,0,,,,,,,-8.588152242545139
89,financial,SELECT COUNT(T2.account_id) FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id WHERE T1.A3 = 'east Bohemia' AND T2.frequency = 'POPLATEK PO OBRATU',moderate,0.0008741000056033,26,176,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0,,,,,,,-7.042315765967467
98,financial,"SELECT T2.account_id FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1997' AND T2.frequency = 'POPLATEK TYDNE' ORDER BY T1.amount LIMIT 1",moderate,0.0009422000002814,30,196,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-6.96729299139967
116,financial,"SELECT CAST((SUM(IIF(T3.date = '1998-12-27', T3.balance, 0)) - SUM(IIF(T3.date = '1993-03-22', T3.balance, 0))) AS REAL) * 100 / SUM(IIF(T3.date = '1993-03-22', T3.balance, 0)) FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN trans AS T3 ON T3.account_id = T2.account_id WHERE T1.date = '1993-07-05'",challenging,2.166637299989816,48,335,2,3,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,slow,1,,,,,,,0.7731763342907733
117,financial,SELECT (CAST(SUM(CASE WHEN status = 'A' THEN amount ELSE 0 END) AS REAL) * 100) / SUM(amount) FROM loan,moderate,0.0003473999968264,19,103,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,fast,0,,,,,,,-7.96503371329256
118,financial,SELECT CAST(SUM(status = 'C') AS REAL) * 100 / COUNT(account_id) FROM loan WHERE amount < 100000,moderate,0.0002697000018088,16,96,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,fast,0,,,,,,,-8.218200321111878
125,financial,SELECT CAST((T3.A13 - T3.A12) AS REAL) * 100 / T3.A12 FROM loan AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id INNER JOIN district AS T3 ON T2.district_id = T3.district_id WHERE T1.status = 'D',challenging,0.0008311999990837,36,210,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-7.092640119281638
129,financial,SELECT DISTINCT T1.A2 FROM district AS T1 INNER JOIN account AS T2 ON T1.district_id = T2.district_id INNER JOIN trans AS T3 ON T2.account_id = T3.account_id WHERE T3.type = 'VYDAJ' AND T3.date LIKE '1996-01%' ORDER BY A2 ASC LIMIT 10,moderate,0.7993526000063866,39,234,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,slow,1,,,,,,,-0.2239531289257639
137,financial,SELECT COUNT(T1.account_id) FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN loan AS T3 ON T1.account_id = T3.account_id WHERE T1.district_id = 1 AND (T3.status = 'C' OR T3.status = 'D'),moderate,0.0007996000058483,36,228,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0,,,,,,,-7.131398948023997
145,financial,"SELECT T1.account_id FROM trans AS T1 INNER JOIN account AS T2 ON T1.account_id = T2.account_id WHERE STRFTIME('%Y', T1.date) = '1998' AND T1.operation = 'VYBER KARTOU' AND T1.amount < (SELECT AVG(amount) FROM trans WHERE STRFTIME('%Y', date) = '1998')",moderate,3.0621073999936925,37,252,1,2,3,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,slow,1,,,,,,,1.119103371732619
159,financial,SELECT T4.trans_id FROM client AS T1 INNER JOIN disp AS T2 ON T1.client_id = T2.client_id INNER JOIN account AS T3 ON T2.account_id = T3.account_id INNER JOIN trans AS T4 ON T3.account_id = T4.account_id WHERE T1.client_id = 3356 AND T4.operation = 'VYBER',simple,0.5303016999969259,41,256,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1,,,,,,,-0.6343091891173838
173,financial,"SELECT T1.frequency, T2.k_symbol FROM account AS T1 INNER JOIN (SELECT account_id, k_symbol, SUM(amount) AS total_amount FROM `order` GROUP BY account_id, k_symbol) AS T2 ON T1.account_id = T2.account_id WHERE T1.account_id = 3 AND T2.total_amount = 3539",challenging,0.0009262999956263,35,254,1,2,2,1,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,fast,0,,,,,,,-6.984312406425981
192,financial,"SELECT AVG(T2.amount) FROM account AS T1 INNER JOIN loan AS T2 ON T1.account_id = T2.account_id WHERE T2.status IN ('C', 'D') AND T1.frequency = 'POPLATEK PO OBRATU'",moderate,0.0007024999940767,26,165,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,fast,0,,,,,,,-7.260865165188117
119,financial,"SELECT T1.account_id, T2.A2, T2.A3 FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.frequency = 'POPLATEK PO OBRATU' AND STRFTIME('%Y', T1.date)= '1993'",moderate,0.0009827000030782,27,192,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fast,0,,,,,,,-6.925206669463503
